"StichtagDatJahr","AlterV05Cd","AlterV05Lang","PLZ","AnzBestWir"
2008,90,"90- bis 94-Jährige","8048",104
2008,90,"90- bis 94-Jährige","8049",174
2008,90,"90- bis 94-Jährige","8050",137
2008,90,"90- bis 94-Jährige","8051",125
2008,90,"90- bis 94-Jährige","8052",58
2008,90,"90- bis 94-Jährige","8053",128
2008,90,"90- bis 94-Jährige","8055",188
2008,90,"90- bis 94-Jährige","8057",143
2008,90,"90- bis 94-Jährige","8063",5
2008,90,"90- bis 94-Jährige","8064",24
2008,95,"95- bis 99-Jährige","8001",10
2008,95,"95- bis 99-Jährige","8002",24
2008,95,"95- bis 99-Jährige","8003",15
2008,95,"95- bis 99-Jährige","8004",35
2008,95,"95- bis 99-Jährige","8005",18
2008,95,"95- bis 99-Jährige","8006",34
2008,95,"95- bis 99-Jährige","8008",40
2008,95,"95- bis 99-Jährige","8032",72
2008,95,"95- bis 99-Jährige","8037",37
2008,95,"95- bis 99-Jährige","8038",78
2008,95,"95- bis 99-Jährige","8041",17
2008,95,"95- bis 99-Jährige","8044",32
2008,95,"95- bis 99-Jährige","8045",12
2008,95,"95- bis 99-Jährige","8046",15
2008,95,"95- bis 99-Jährige","8047",45
2008,95,"95- bis 99-Jährige","8048",26
2008,95,"95- bis 99-Jährige","8049",42
2008,95,"95- bis 99-Jährige","8050",37
2008,95,"95- bis 99-Jährige","8051",24
2008,95,"95- bis 99-Jährige","8052",17
2008,95,"95- bis 99-Jährige","8053",42
2008,95,"95- bis 99-Jährige","8055",62
2008,95,"95- bis 99-Jährige","8057",50
2008,95,"95- bis 99-Jährige","8063",4
2008,95,"95- bis 99-Jährige","8064",13
2008,95,"95- bis 99-Jährige","9999",1
2008,100,"100-Jährige und Ältere","8001",1
2008,100,"100-Jährige und Ältere","8002",3
2008,100,"100-Jährige und Ältere","8003",1
2008,100,"100-Jährige und Ältere","8004",5
2008,100,"100-Jährige und Ältere","8005",1
2008,100,"100-Jährige und Ältere","8006",2
2008,100,"100-Jährige und Ältere","8008",7
2008,100,"100-Jährige und Ältere","8032",12
2008,100,"100-Jährige und Ältere","8037",7
2008,100,"100-Jährige und Ältere","8038",14
2008,100,"100-Jährige und Ältere","8041",2
2008,100,"100-Jährige und Ältere","8044",3
2008,100,"100-Jährige und Ältere","8045",2
2008,100,"100-Jährige und Ältere","8046",1
2008,100,"100-Jährige und Ältere","8047",5
2008,100,"100-Jährige und Ältere","8048",3
2008,100,"100-Jährige und Ältere","8049",4
2008,100,"100-Jährige und Ältere","8050",3
2008,100,"100-Jährige und Ältere","8051",3
2008,100,"100-Jährige und Ältere","8052",2
2008,100,"100-Jährige und Ältere","8053",5
2008,100,"100-Jährige und Ältere","8055",6
2008,100,"100-Jährige und Ältere","8057",6
2009,0,"0- bis 4-Jährige","8001",121
2009,0,"0- bis 4-Jährige","8002",521
2009,0,"0- bis 4-Jährige","8003",1003
2009,0,"0- bis 4-Jährige","8004",1037
2009,0,"0- bis 4-Jährige","8005",554
2009,0,"0- bis 4-Jährige","8006",889
2009,0,"0- bis 4-Jährige","8008",633
2009,0,"0- bis 4-Jährige","8032",852
2009,0,"0- bis 4-Jährige","8037",709
2009,0,"0- bis 4-Jährige","8038",704
2009,0,"0- bis 4-Jährige","8041",354
2009,0,"0- bis 4-Jährige","8044",401
2009,0,"0- bis 4-Jährige","8045",536
2009,0,"0- bis 4-Jährige","8046",1278
2009,0,"0- bis 4-Jährige","8047",726
2009,0,"0- bis 4-Jährige","8048",1273
2009,0,"0- bis 4-Jährige","8049",1061
2009,0,"0- bis 4-Jährige","8050",1364
2009,0,"0- bis 4-Jährige","8051",1206
2009,0,"0- bis 4-Jährige","8052",945
2009,0,"0- bis 4-Jährige","8053",492
2009,0,"0- bis 4-Jährige","8055",980
2009,0,"0- bis 4-Jährige","8057",968
2009,0,"0- bis 4-Jährige","8063",14
2009,0,"0- bis 4-Jährige","8064",252
2009,0,"0- bis 4-Jährige","8142",1
2009,5,"5- bis 9-Jährige","8001",77
2009,5,"5- bis 9-Jährige","8002",328
2009,5,"5- bis 9-Jährige","8003",643
2009,5,"5- bis 9-Jährige","8004",703
2009,5,"5- bis 9-Jährige","8005",374
2009,5,"5- bis 9-Jährige","8006",495
2009,5,"5- bis 9-Jährige","8008",441
2009,5,"5- bis 9-Jährige","8032",562
2009,5,"5- bis 9-Jährige","8037",393
2009,5,"5- bis 9-Jährige","8038",568
2009,5,"5- bis 9-Jährige","8041",273
2009,5,"5- bis 9-Jährige","8044",279
2009,5,"5- bis 9-Jährige","8045",490
2009,5,"5- bis 9-Jährige","8046",1010
2009,5,"5- bis 9-Jährige","8047",501
2009,5,"5- bis 9-Jährige","8048",960
2009,5,"5- bis 9-Jährige","8049",808
2009,5,"5- bis 9-Jährige","8050",1134
2009,5,"5- bis 9-Jährige","8051",1090
2009,5,"5- bis 9-Jährige","8052",831
2009,5,"5- bis 9-Jährige","8053",397
2009,5,"5- bis 9-Jährige","8055",789
2009,5,"5- bis 9-Jährige","8057",762
2009,5,"5- bis 9-Jährige","8063",10
2009,5,"5- bis 9-Jährige","8064",223
2009,10,"10- bis 14-Jährige","8001",89
2009,10,"10- bis 14-Jährige","8002",289
2009,10,"10- bis 14-Jährige","8003",563
2009,10,"10- bis 14-Jährige","8004",689
2009,10,"10- bis 14-Jährige","8005",289
2009,10,"10- bis 14-Jährige","8006",490
2009,10,"10- bis 14-Jährige","8008",376
2009,10,"10- bis 14-Jährige","8032",561
2009,10,"10- bis 14-Jährige","8037",340
2009,10,"10- bis 14-Jährige","8038",595
2009,10,"10- bis 14-Jährige","8041",288
2009,10,"10- bis 14-Jährige","8044",280
2009,10,"10- bis 14-Jährige","8045",491
2009,10,"10- bis 14-Jährige","8046",931
2009,10,"10- bis 14-Jährige","8047",476
2009,10,"10- bis 14-Jährige","8048",902
2009,10,"10- bis 14-Jährige","8049",773
2009,10,"10- bis 14-Jährige","8050",1075
2009,10,"10- bis 14-Jährige","8051",953
2009,10,"10- bis 14-Jährige","8052",704
2009,10,"10- bis 14-Jährige","8053",414
2009,10,"10- bis 14-Jährige","8055",779
2009,10,"10- bis 14-Jährige","8057",678
2009,10,"10- bis 14-Jährige","8063",3
2009,10,"10- bis 14-Jährige","8064",176
2009,10,"10- bis 14-Jährige","8142",1
2009,10,"10- bis 14-Jährige","9999",2
2009,15,"15- bis 19-Jährige","8001",159
2009,15,"15- bis 19-Jährige","8002",305
2009,15,"15- bis 19-Jährige","8003",598
2009,15,"15- bis 19-Jährige","8004",755
2009,15,"15- bis 19-Jährige","8005",291
2009,15,"15- bis 19-Jährige","8006",520
2009,15,"15- bis 19-Jährige","8008",469
2009,15,"15- bis 19-Jährige","8032",578
2009,15,"15- bis 19-Jährige","8037",412
2009,15,"15- bis 19-Jährige","8038",665
2009,15,"15- bis 19-Jährige","8041",253
2009,15,"15- bis 19-Jährige","8044",268
2009,15,"15- bis 19-Jährige","8045",445
2009,15,"15- bis 19-Jährige","8046",1086
2009,15,"15- bis 19-Jährige","8047",571
2009,15,"15- bis 19-Jährige","8048",969
2009,15,"15- bis 19-Jährige","8049",750
2009,15,"15- bis 19-Jährige","8050",1177
2009,15,"15- bis 19-Jährige","8051",994
2009,15,"15- bis 19-Jährige","8052",812
2009,15,"15- bis 19-Jährige","8053",406
2009,15,"15- bis 19-Jährige","8055",861
2009,15,"15- bis 19-Jährige","8057",668
2009,15,"15- bis 19-Jährige","8063",11
2009,15,"15- bis 19-Jährige","8064",167
2009,15,"15- bis 19-Jährige","8152",2
2009,15,"15- bis 19-Jährige","9999",2
2009,20,"20- bis 24-Jährige","8001",432
2009,20,"20- bis 24-Jährige","8002",443
2009,20,"20- bis 24-Jährige","8003",1237
2009,20,"20- bis 24-Jährige","8004",1827
2009,20,"20- bis 24-Jährige","8005",741
2009,20,"20- bis 24-Jährige","8006",1052
2009,20,"20- bis 24-Jährige","8008",748
2009,20,"20- bis 24-Jährige","8032",964
2009,20,"20- bis 24-Jährige","8037",1095
2009,20,"20- bis 24-Jährige","8038",819
2009,20,"20- bis 24-Jährige","8041",252
2009,20,"20- bis 24-Jährige","8044",442
2009,20,"20- bis 24-Jährige","8045",657
2009,20,"20- bis 24-Jährige","8046",1803
2009,20,"20- bis 24-Jährige","8047",864
2009,20,"20- bis 24-Jährige","8048",1729
2009,20,"20- bis 24-Jährige","8049",949
2009,20,"20- bis 24-Jährige","8050",2384
2009,20,"20- bis 24-Jährige","8051",1962
2009,20,"20- bis 24-Jährige","8052",1395
2009,20,"20- bis 24-Jährige","8053",419
2009,20,"20- bis 24-Jährige","8055",1050
2009,20,"20- bis 24-Jährige","8057",1663
2009,20,"20- bis 24-Jährige","8063",37
2009,20,"20- bis 24-Jährige","8064",333
2009,20,"20- bis 24-Jährige","8152",1
2009,20,"20- bis 24-Jährige","9999",6
2009,25,"25- bis 29-Jährige","8001",570
2009,25,"25- bis 29-Jährige","8002",863
2009,25,"25- bis 29-Jährige","8003",2840
2009,25,"25- bis 29-Jährige","8004",3961
2009,25,"25- bis 29-Jährige","8005",1785
2009,25,"25- bis 29-Jährige","8006",1923
2009,25,"25- bis 29-Jährige","8008",1517
2009,25,"25- bis 29-Jährige","8032",1615
2009,25,"25- bis 29-Jährige","8037",2108
2009,25,"25- bis 29-Jährige","8038",1347
2009,25,"25- bis 29-Jährige","8041",337
2009,25,"25- bis 29-Jährige","8044",579
2009,25,"25- bis 29-Jährige","8045",1030
2009,25,"25- bis 29-Jährige","8046",2346
2009,25,"25- bis 29-Jährige","8047",1474
2009,25,"25- bis 29-Jährige","8048",2725
2009,25,"25- bis 29-Jährige","8049",1462
2009,25,"25- bis 29-Jährige","8050",3287
2009,25,"25- bis 29-Jährige","8051",2123
2009,25,"25- bis 29-Jährige","8052",1739
2009,25,"25- bis 29-Jährige","8053",527
2009,25,"25- bis 29-Jährige","8055",1629
2009,25,"25- bis 29-Jährige","8057",2425
2009,25,"25- bis 29-Jährige","8063",49
2009,25,"25- bis 29-Jährige","8064",336
2009,25,"25- bis 29-Jährige","8142",2
2009,25,"25- bis 29-Jährige","8152",1
2009,25,"25- bis 29-Jährige","9999",4
2009,30,"30- bis 34-Jährige","8001",566
2009,30,"30- bis 34-Jährige","8002",1092
2009,30,"30- bis 34-Jährige","8003",3051
2009,30,"30- bis 34-Jährige","8004",4095
2009,30,"30- bis 34-Jährige","8005",1934
2009,30,"30- bis 34-Jährige","8006",2188
2009,30,"30- bis 34-Jährige","8008",1819
2009,30,"30- bis 34-Jährige","8032",1742
2009,30,"30- bis 34-Jährige","8037",2308
2009,30,"30- bis 34-Jährige","8038",1472
2009,30,"30- bis 34-Jährige","8041",378
2009,30,"30- bis 34-Jährige","8044",583
2009,30,"30- bis 34-Jährige","8045",1066
2009,30,"30- bis 34-Jährige","8046",2033
2009,30,"30- bis 34-Jährige","8047",1598
2009,30,"30- bis 34-Jährige","8048",2673
2009,30,"30- bis 34-Jährige","8049",1838
2009,30,"30- bis 34-Jährige","8050",2971
2009,30,"30- bis 34-Jährige","8051",1994
2009,30,"30- bis 34-Jährige","8052",1597
2009,30,"30- bis 34-Jährige","8053",627
2009,30,"30- bis 34-Jährige","8055",1928
2009,30,"30- bis 34-Jährige","8057",2103
2009,30,"30- bis 34-Jährige","8063",19
2009,30,"30- bis 34-Jährige","8064",302
2009,30,"30- bis 34-Jährige","8152",1
2009,30,"30- bis 34-Jährige","9999",1
2009,35,"35- bis 39-Jährige","8001",389
2009,35,"35- bis 39-Jährige","8002",994
2009,35,"35- bis 39-Jährige","8003",2112
2009,35,"35- bis 39-Jährige","8004",2830
2009,35,"35- bis 39-Jährige","8005",1556
2009,35,"35- bis 39-Jährige","8006",1854
2009,35,"35- bis 39-Jährige","8008",1610
2009,35,"35- bis 39-Jährige","8032",1686
2009,35,"35- bis 39-Jährige","8037",1633
2009,35,"35- bis 39-Jährige","8038",1379
2009,35,"35- bis 39-Jährige","8041",415
2009,35,"35- bis 39-Jährige","8044",680
2009,35,"35- bis 39-Jährige","8045",926
2009,35,"35- bis 39-Jährige","8046",1745
2009,35,"35- bis 39-Jährige","8047",1371
2009,35,"35- bis 39-Jährige","8048",2200
2009,35,"35- bis 39-Jährige","8049",1824
2009,35,"35- bis 39-Jährige","8050",2420
2009,35,"35- bis 39-Jährige","8051",1562
2009,35,"35- bis 39-Jährige","8052",1355
2009,35,"35- bis 39-Jährige","8053",706
2009,35,"35- bis 39-Jährige","8055",1638
2009,35,"35- bis 39-Jährige","8057",1703
2009,35,"35- bis 39-Jährige","8063",22
2009,35,"35- bis 39-Jährige","8064",280
2009,35,"35- bis 39-Jährige","8125",1
2009,35,"35- bis 39-Jährige","8142",2
2009,35,"35- bis 39-Jährige","8152",3
2009,35,"35- bis 39-Jährige","9999",2
2009,40,"40- bis 44-Jährige","8001",408
2009,40,"40- bis 44-Jährige","8002",817
2009,40,"40- bis 44-Jährige","8003",1639
2009,40,"40- bis 44-Jährige","8004",2397
2009,40,"40- bis 44-Jährige","8005",1314
2009,40,"40- bis 44-Jährige","8006",1574
2009,40,"40- bis 44-Jährige","8008",1462
2009,40,"40- bis 44-Jährige","8032",1550
2009,40,"40- bis 44-Jährige","8037",1320
2009,40,"40- bis 44-Jährige","8038",1254
2009,40,"40- bis 44-Jährige","8041",443
2009,40,"40- bis 44-Jährige","8044",624
2009,40,"40- bis 44-Jährige","8045",783
2009,40,"40- bis 44-Jährige","8046",1654
2009,40,"40- bis 44-Jährige","8047",1179
2009,40,"40- bis 44-Jährige","8048",2070
2009,40,"40- bis 44-Jährige","8049",1834
2009,40,"40- bis 44-Jährige","8050",1959
2009,40,"40- bis 44-Jährige","8051",1513
2009,40,"40- bis 44-Jährige","8052",1332
2009,40,"40- bis 44-Jährige","8053",790
2009,40,"40- bis 44-Jährige","8055",1468
2009,40,"40- bis 44-Jährige","8057",1452
2009,40,"40- bis 44-Jährige","8063",29
2009,40,"40- bis 44-Jährige","8064",246
2009,40,"40- bis 44-Jährige","8152",2
2009,40,"40- bis 44-Jährige","9999",9
2009,45,"45- bis 49-Jährige","8001",363
2009,45,"45- bis 49-Jährige","8002",675
2009,45,"45- bis 49-Jährige","8003",1342
2009,45,"45- bis 49-Jährige","8004",1944
2009,45,"45- bis 49-Jährige","8005",1081
2009,45,"45- bis 49-Jährige","8006",1279
2009,45,"45- bis 49-Jährige","8008",1175
2009,45,"45- bis 49-Jährige","8032",1265
2009,45,"45- bis 49-Jährige","8037",1070
2009,45,"45- bis 49-Jährige","8038",1154
2009,45,"45- bis 49-Jährige","8041",360
2009,45,"45- bis 49-Jährige","8044",576
2009,45,"45- bis 49-Jährige","8045",731
2009,45,"45- bis 49-Jährige","8046",1494
2009,45,"45- bis 49-Jährige","8047",1161
2009,45,"45- bis 49-Jährige","8048",1895
2009,45,"45- bis 49-Jährige","8049",1572
2009,45,"45- bis 49-Jährige","8050",1765
2009,45,"45- bis 49-Jährige","8051",1444
2009,45,"45- bis 49-Jährige","8052",1198
2009,45,"45- bis 49-Jährige","8053",742
2009,45,"45- bis 49-Jährige","8055",1290
2009,45,"45- bis 49-Jährige","8057",1316
2009,45,"45- bis 49-Jährige","8063",36
2009,45,"45- bis 49-Jährige","8064",224
2009,45,"45- bis 49-Jährige","8125",1
2009,45,"45- bis 49-Jährige","8152",1
2009,45,"45- bis 49-Jährige","9999",2
2009,50,"50- bis 54-Jährige","8001",360
2009,50,"50- bis 54-Jährige","8002",518
2009,50,"50- bis 54-Jährige","8003",1063
2009,50,"50- bis 54-Jährige","8004",1549
2009,50,"50- bis 54-Jährige","8005",769
2009,50,"50- bis 54-Jährige","8006",980
2009,50,"50- bis 54-Jährige","8008",1005
2009,50,"50- bis 54-Jährige","8032",1154
2009,50,"50- bis 54-Jährige","8037",839
2009,50,"50- bis 54-Jährige","8038",981
2009,50,"50- bis 54-Jährige","8041",295
2009,50,"50- bis 54-Jährige","8044",549
2009,50,"50- bis 54-Jährige","8045",593
2009,50,"50- bis 54-Jährige","8046",1285
2009,50,"50- bis 54-Jährige","8047",971
2009,50,"50- bis 54-Jährige","8048",1623
2009,50,"50- bis 54-Jährige","8049",1294
2009,50,"50- bis 54-Jährige","8050",1332
2009,50,"50- bis 54-Jährige","8051",1236
2009,50,"50- bis 54-Jährige","8052",1037
2009,50,"50- bis 54-Jährige","8053",631
2009,50,"50- bis 54-Jährige","8055",1026
2009,50,"50- bis 54-Jährige","8057",987
2009,50,"50- bis 54-Jährige","8063",34
2009,50,"50- bis 54-Jährige","8064",219
2009,50,"50- bis 54-Jährige","8152",1
2009,50,"50- bis 54-Jährige","9999",2
2009,55,"55- bis 59-Jährige","8001",325
2009,55,"55- bis 59-Jährige","8002",470
2009,55,"55- bis 59-Jährige","8003",876
2009,55,"55- bis 59-Jährige","8004",1291
2009,55,"55- bis 59-Jährige","8005",590
2009,55,"55- bis 59-Jährige","8006",893
2009,55,"55- bis 59-Jährige","8008",890
2009,55,"55- bis 59-Jährige","8032",1040
2009,55,"55- bis 59-Jährige","8037",704
2009,55,"55- bis 59-Jährige","8038",824
2009,55,"55- bis 59-Jährige","8041",308
2009,55,"55- bis 59-Jährige","8044",494
2009,55,"55- bis 59-Jährige","8045",485
2009,55,"55- bis 59-Jährige","8046",1145
2009,55,"55- bis 59-Jährige","8047",927
2009,55,"55- bis 59-Jährige","8048",1393
2009,55,"55- bis 59-Jährige","8049",1206
2009,55,"55- bis 59-Jährige","8050",1157
2009,55,"55- bis 59-Jährige","8051",1107
2009,55,"55- bis 59-Jährige","8052",935
2009,55,"55- bis 59-Jährige","8053",611
2009,55,"55- bis 59-Jährige","8055",883
2009,55,"55- bis 59-Jährige","8057",961
2009,55,"55- bis 59-Jährige","8063",21
2009,55,"55- bis 59-Jährige","8064",195
2009,55,"55- bis 59-Jährige","8142",1
2009,55,"55- bis 59-Jährige","8152",1
2009,55,"55- bis 59-Jährige","9999",1
2009,60,"60- bis 64-Jährige","8001",361
2009,60,"60- bis 64-Jährige","8002",479
2009,60,"60- bis 64-Jährige","8003",676
2009,60,"60- bis 64-Jährige","8004",1032
2009,60,"60- bis 64-Jährige","8005",473
2009,60,"60- bis 64-Jährige","8006",837
2009,60,"60- bis 64-Jährige","8008",801
2009,60,"60- bis 64-Jährige","8032",916
2009,60,"60- bis 64-Jährige","8037",626
2009,60,"60- bis 64-Jährige","8038",737
2009,60,"60- bis 64-Jährige","8041",274
2009,60,"60- bis 64-Jährige","8044",463
2009,60,"60- bis 64-Jährige","8045",487
2009,60,"60- bis 64-Jährige","8046",979
2009,60,"60- bis 64-Jährige","8047",925
2009,60,"60- bis 64-Jährige","8048",1285
2009,60,"60- bis 64-Jährige","8049",1197
2009,60,"60- bis 64-Jährige","8050",989
2009,60,"60- bis 64-Jährige","8051",932
2009,60,"60- bis 64-Jährige","8052",775
2009,60,"60- bis 64-Jährige","8053",608
2009,60,"60- bis 64-Jährige","8055",773
2009,60,"60- bis 64-Jährige","8057",835
2009,60,"60- bis 64-Jährige","8063",9
2009,60,"60- bis 64-Jährige","8064",198
2009,60,"60- bis 64-Jährige","8142",1
2009,60,"60- bis 64-Jährige","8152",1
2009,60,"60- bis 64-Jährige","9999",2
2009,65,"65- bis 69-Jährige","8001",282
2009,65,"65- bis 69-Jährige","8002",357
2009,65,"65- bis 69-Jährige","8003",508
2009,65,"65- bis 69-Jährige","8004",753
2009,65,"65- bis 69-Jährige","8005",294
2009,65,"65- bis 69-Jährige","8006",672
2009,65,"65- bis 69-Jährige","8008",663
2009,65,"65- bis 69-Jährige","8032",798
2009,65,"65- bis 69-Jährige","8037",452
2009,65,"65- bis 69-Jährige","8038",698
2009,65,"65- bis 69-Jährige","8041",273
2009,65,"65- bis 69-Jährige","8044",435
2009,65,"65- bis 69-Jährige","8045",347
2009,65,"65- bis 69-Jährige","8046",862
2009,65,"65- bis 69-Jährige","8047",789
2009,65,"65- bis 69-Jährige","8048",1056
2009,65,"65- bis 69-Jährige","8049",1174
2009,65,"65- bis 69-Jährige","8050",811
2009,65,"65- bis 69-Jährige","8051",772
2009,65,"65- bis 69-Jährige","8052",763
2009,65,"65- bis 69-Jährige","8053",728
2009,65,"65- bis 69-Jährige","8055",643
2009,65,"65- bis 69-Jährige","8057",736
2009,65,"65- bis 69-Jährige","8063",9
2009,65,"65- bis 69-Jährige","8064",171
2009,70,"70- bis 74-Jährige","8001",169
2009,70,"70- bis 74-Jährige","8002",283
2009,70,"70- bis 74-Jährige","8003",380
2009,70,"70- bis 74-Jährige","8004",594
2009,70,"70- bis 74-Jährige","8005",222
2009,70,"70- bis 74-Jährige","8006",498
2009,70,"70- bis 74-Jährige","8008",491
2009,70,"70- bis 74-Jährige","8032",577
2009,70,"70- bis 74-Jährige","8037",366
2009,70,"70- bis 74-Jährige","8038",598
2009,70,"70- bis 74-Jährige","8041",222
2009,70,"70- bis 74-Jährige","8044",334
2009,70,"70- bis 74-Jährige","8045",327
2009,70,"70- bis 74-Jährige","8046",800
2009,70,"70- bis 74-Jährige","8047",799
2009,70,"70- bis 74-Jährige","8048",1079
2009,70,"70- bis 74-Jährige","8049",1015
2009,70,"70- bis 74-Jährige","8050",719
2009,70,"70- bis 74-Jährige","8051",867
2009,70,"70- bis 74-Jährige","8052",596
2009,70,"70- bis 74-Jährige","8053",626
2009,70,"70- bis 74-Jährige","8055",591
2009,70,"70- bis 74-Jährige","8057",606
2009,70,"70- bis 74-Jährige","8063",3
2009,70,"70- bis 74-Jährige","8064",118
2009,75,"75- bis 79-Jährige","8001",112
2009,75,"75- bis 79-Jährige","8002",231
2009,75,"75- bis 79-Jährige","8003",394
2009,75,"75- bis 79-Jährige","8004",531
2009,75,"75- bis 79-Jährige","8005",207
2009,75,"75- bis 79-Jährige","8006",454
2009,75,"75- bis 79-Jährige","8008",383
2009,75,"75- bis 79-Jährige","8032",519
2009,75,"75- bis 79-Jährige","8037",385
2009,75,"75- bis 79-Jährige","8038",678
2009,75,"75- bis 79-Jährige","8041",216
2009,75,"75- bis 79-Jährige","8044",269
2009,75,"75- bis 79-Jährige","8045",288
2009,75,"75- bis 79-Jährige","8046",780
2009,75,"75- bis 79-Jährige","8047",855
2009,75,"75- bis 79-Jährige","8048",976
2009,75,"75- bis 79-Jährige","8049",994
2009,75,"75- bis 79-Jährige","8050",656
2009,75,"75- bis 79-Jährige","8051",896
2009,75,"75- bis 79-Jährige","8052",598
2009,75,"75- bis 79-Jährige","8053",575
2009,75,"75- bis 79-Jährige","8055",645
2009,75,"75- bis 79-Jährige","8057",659
2009,75,"75- bis 79-Jährige","8063",10
2009,75,"75- bis 79-Jährige","8064",104
2009,75,"75- bis 79-Jährige","8152",1
2009,80,"80- bis 84-Jährige","8001",108
2009,80,"80- bis 84-Jährige","8002",245
2009,80,"80- bis 84-Jährige","8003",345
2009,80,"80- bis 84-Jährige","8004",509
2009,80,"80- bis 84-Jährige","8005",150
2009,80,"80- bis 84-Jährige","8006",435
2009,80,"80- bis 84-Jährige","8008",364
2009,80,"80- bis 84-Jährige","8032",505
2009,80,"80- bis 84-Jährige","8037",422
2009,80,"80- bis 84-Jährige","8038",643
2009,80,"80- bis 84-Jährige","8041",201
2009,80,"80- bis 84-Jährige","8044",237
2009,80,"80- bis 84-Jährige","8045",256
2009,80,"80- bis 84-Jährige","8046",557
2009,80,"80- bis 84-Jährige","8047",808
2009,80,"80- bis 84-Jährige","8048",760
2009,80,"80- bis 84-Jährige","8049",797
2009,80,"80- bis 84-Jährige","8050",556
2009,80,"80- bis 84-Jährige","8051",710
2009,80,"80- bis 84-Jährige","8052",455
2009,80,"80- bis 84-Jährige","8053",487
2009,80,"80- bis 84-Jährige","8055",564
2009,80,"80- bis 84-Jährige","8057",602
2009,80,"80- bis 84-Jährige","8063",28
2009,80,"80- bis 84-Jährige","8064",118
2009,80,"80- bis 84-Jährige","8134",1
2009,85,"85- bis 89-Jährige","8001",78
2009,85,"85- bis 89-Jährige","8002",188
2009,85,"85- bis 89-Jährige","8003",217
2009,85,"85- bis 89-Jährige","8004",306
2009,85,"85- bis 89-Jährige","8005",99
2009,85,"85- bis 89-Jährige","8006",270
2009,85,"85- bis 89-Jährige","8008",301
2009,85,"85- bis 89-Jährige","8032",440
2009,85,"85- bis 89-Jährige","8037",313
2009,85,"85- bis 89-Jährige","8038",441
2009,85,"85- bis 89-Jährige","8041",147
2009,85,"85- bis 89-Jährige","8044",172
2009,85,"85- bis 89-Jährige","8045",153
2009,85,"85- bis 89-Jährige","8046",284
2009,85,"85- bis 89-Jährige","8047",497
2009,85,"85- bis 89-Jährige","8048",414
2009,85,"85- bis 89-Jährige","8049",498
2009,85,"85- bis 89-Jährige","8050",336
2009,85,"85- bis 89-Jährige","8051",433
2009,85,"85- bis 89-Jährige","8052",204
2009,85,"85- bis 89-Jährige","8053",335
2009,85,"85- bis 89-Jährige","8055",432
2009,85,"85- bis 89-Jährige","8057",378
2009,85,"85- bis 89-Jährige","8063",33
2009,85,"85- bis 89-Jährige","8064",60
2009,85,"85- bis 89-Jährige","8152",1
2009,90,"90- bis 94-Jährige","8001",38
2009,90,"90- bis 94-Jährige","8002",78
2009,90,"90- bis 94-Jährige","8003",54
2009,90,"90- bis 94-Jährige","8004",126
2009,90,"90- bis 94-Jährige","8005",41
2009,90,"90- bis 94-Jährige","8006",104
2009,90,"90- bis 94-Jährige","8008",103
2009,90,"90- bis 94-Jährige","8032",231
2009,90,"90- bis 94-Jährige","8037",132
2009,90,"90- bis 94-Jährige","8038",178
2009,90,"90- bis 94-Jährige","8041",51
2009,90,"90- bis 94-Jährige","8044",68
2009,90,"90- bis 94-Jährige","8045",44
2009,90,"90- bis 94-Jährige","8046",97
2009,90,"90- bis 94-Jährige","8047",157
2009,90,"90- bis 94-Jährige","8048",107
2009,90,"90- bis 94-Jährige","8049",161
2009,90,"90- bis 94-Jährige","8050",123
2009,90,"90- bis 94-Jährige","8051",123
2009,90,"90- bis 94-Jährige","8052",64
2009,90,"90- bis 94-Jährige","8053",140
2009,90,"90- bis 94-Jährige","8055",156
2009,90,"90- bis 94-Jährige","8057",132
2009,90,"90- bis 94-Jährige","8063",23
2009,90,"90- bis 94-Jährige","8064",23
2009,95,"95- bis 99-Jährige","8001",13
2009,95,"95- bis 99-Jährige","8002",26
2009,95,"95- bis 99-Jährige","8003",18
2009,95,"95- bis 99-Jährige","8004",38
2009,95,"95- bis 99-Jährige","8005",13
2009,95,"95- bis 99-Jährige","8006",32
2009,95,"95- bis 99-Jährige","8008",42
2009,95,"95- bis 99-Jährige","8032",88
2009,95,"95- bis 99-Jährige","8037",39
2009,95,"95- bis 99-Jährige","8038",72
2009,95,"95- bis 99-Jährige","8041",14
2009,95,"95- bis 99-Jährige","8044",29
2009,95,"95- bis 99-Jährige","8045",10
2009,95,"95- bis 99-Jährige","8046",25
2009,95,"95- bis 99-Jährige","8047",40
2009,95,"95- bis 99-Jährige","8048",24
2009,95,"95- bis 99-Jährige","8049",48
2009,95,"95- bis 99-Jährige","8050",24
2009,95,"95- bis 99-Jährige","8051",28
2009,95,"95- bis 99-Jährige","8052",13
2009,95,"95- bis 99-Jährige","8053",43
2009,95,"95- bis 99-Jährige","8055",60
2009,95,"95- bis 99-Jährige","8057",47
2009,95,"95- bis 99-Jährige","8063",11
2009,95,"95- bis 99-Jährige","8064",14
2009,100,"100-Jährige und Ältere","8001",3
2009,100,"100-Jährige und Ältere","8002",2
2009,100,"100-Jährige und Ältere","8003",1
2009,100,"100-Jährige und Ältere","8004",5
2009,100,"100-Jährige und Ältere","8006",1
2009,100,"100-Jährige und Ältere","8008",5
2009,100,"100-Jährige und Ältere","8032",9
2009,100,"100-Jährige und Ältere","8037",8
2009,100,"100-Jährige und Ältere","8038",12
